agent_level,title,dob,gender,marital_status,date_joined,status,substatus,termination_date,city_name,cluster_code,agent_code,supervisor_code,zone_code,region_code,designation
L2,Ms.,1996/12/01,Female,Single,2021/03/04,TERMINATED,RESIGNED APPROVED,2021/03/10,Colombo 06,LB01001,,,,,Advisor
L1,Mr.,1999/01/01,Male,,1992/10/15,INFORCED,ACTIVE,,Colombo 05,LC01001,,,,,
L1,Mr.,1991/05/01,Male,,2018/05/06,TERMINATED,TERMINATED BY SFA,2020/07/15,Adampan,LA01004,,,,,
L1,Mr.,1984/08/01,Male,,2017/09/28,INFORCED,ACTIVE,,Kochchikade,LA01001,,,,,
L1,,,,,2019/01/19,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,,,,,2019/01/19,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,,,,,2019/01/19,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,Ms.,1998/01/01,Female,,2020/11/12,INFORCED,ACTIVE,,81450,LA01002,,,,,
L1,Mrs.,,,,2020/11/16,TERMINATED,AUTOTERMINATED,2021/01/31,GANEWATHTHA,LA01002,,,,,
L1,Ms.,,,,2021/01/17,TERMINATED,TERMINATED BY SFA,2021/02/19,RATNAPURA,LA01002,,,,,
L1,,,,,2001/12/14,TERMINATED,AUTOTERMINATED,2020/05/12,Colombo 03,LA01001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LA01002,,,,,
L2,Mr.,1984/12/01,Male,Single,2019/05/21,TERMINATED,RESIGNED APPROVED,2019/09/27,Kandy,LB05001,,,,,Advisor
L11,Mr.,,Male,,,SUSPENDED,,,,,,,,,National Manager
L2,Ms.,1980/01/01,Female,,2002/01/18,INFORCED,ACTIVE,,Polgasowita,LA01002,AG103472,AG103161,ZONE114,RA247,Advisor
L2,Mrs.,1953/09/01,Female,,2009/11/10,INFORCED,ACTIVE,,Kalutara,LA01002,AG105266,AG108250,ZONE109,RA284,Advisor
L2,Mr.,1964/01/01,Male,,2010/09/24,INFORCED,ACTIVE,,Adampan,LA01004,AG103773,AG107702,ZONE101,RA251,Advisor
L2,Mr.,1989/12/01,Male,,2011/10/21,TERMINATED,RESIGNED UNAPPROVED,2019/05/28,Allaipiddi,LA01004,AG102956,AG107242,ZONE101,RA206,Advisor
L2,Mrs.,1968/11/01,Female,,2014/02/11,TERMINATED,TERMINATED BY SFA,2019/07/11,Ampara,LA01001,AG102327,AG102106,ZONE104,RA264,Advisor
L2,Ms.,1988/04/01,Female,,2015/07/24,TERMINATED,RESIGNED APPROVED,2019/04/15,Akkarayankulam,LA01004,AG103388,AG102933,ZONE101,RA253,Advisor
L3,Mr.,1963/11/01,Male,,2008/06/17,TERMINATED,RESIGNED APPROVED,2019/07/10,Tissamaharama,LA01002,AG107448,AG101697,ZONE111,RA258,Team Leader
L2,Mrs.,1977/03/01,Female,,2017/03/06,INFORCED,ACTIVE,,Arangala,LA01001,AG103196,AG102412,ZONE110,RA201,Advisor
L2,Mr.,1973/01/01,Male,,2014/01/29,INFORCED,ACTIVE,,Warakapola,LA01001,AG106539,AG108624,ZONE103,RA267,Advisor
L2,Mr.,1991/04/01,Male,,2017/07/25,TERMINATED,RESIGNED UNAPPROVED,2020/07/21,Kalutara,LA01002,AG102401,AG108026,ZONE109,RA284,Advisor
L3,Ms.,1974/10/01,Female,,2018/03/05,TERMINATED,RESIGNED UNAPPROVED,2019/07/01,Colombo 03,LA01002,AG105577,AG106334,ZONE111,RA207,Team Leader
L2,Mr.,1984/12/01,Male,,2018/04/20,TERMINATED,RESIGNED UNAPPROVED,2019/01/23,Colombo 03,LA01001,AG107861,AG105466,ZONE110,RA246,Advisor
L2,Mr.,1975/09/01,Male,,2017/03/29,TERMINATED,AUTOTERMINATED,2019/01/22,Colombo 03,LA01002,AG108985,AG106155,ZONE111,RA207,Advisor
L2,Mrs.,1986/07/01,Female,,2018/06/22,TERMINATED,AUTOTERMINATED,2019/11/25,Colombo 03,LA01001,AG102968,AG108767,ZONE106,RA203,Advisor
L2,Mrs.,1972/02/01,Female,,2018/06/26,SUSPENDED,SUSPENDED GENERAL,,Colombo 03,LA01001,AG103715,AG100175,ZONE103,RA273,Advisor
L2,Mr.,1992/04/01,Male,,2018/07/25,TERMINATED,TERMINATED BY SFA,2019/03/12,Colombo 03,LA01005,AG102971,AG103762,ZONE100,RA226,Advisor
L2,Ms.,1980/10/01,Female,Single,2018/08/24,TERMINATED,RESIGNED UNAPPROVED,2019/05/30,Kilinochchi,LA01004,AG104998,AG103064,ZONE101,RA250,Advisor
L2,Ms.,1994/05/01,Female,Married,2018/10/18,TERMINATED,AUTOTERMINATED,2019/05/02,Colombo 05,LA01001,AG105070,AG101697,ZONE110,RA237,Advisor
L2,Ms.,1995/09/01,Female,Single,2018/11/23,TERMINATED,RESIGNED UNAPPROVED,2019/06/14,Hanwella,LA01002,AG102040,AG100226,ZONE114,RA261,Advisor
L2,Mr.,1969/12/01,Male,Married,2018/12/14,TERMINATED,AUTOTERMINATED,2019/07/19,Dehiwala,LA01001,AG107068,AG102665,ZONE110,RA237,Advisor
L2,Mr.,1981/06/01,Male,,2019/01/08,TERMINATED,AUTOTERMINATED,2019/07/25,Mannar,LA01004,AG105471,AG102482,ZONE101,RA265,Advisor
L2,Ms.,1999/06/01,Female,Single,2019/02/26,TERMINATED,AUTOTERMINATED,2019/03/31,Gampaha,LA01001,AG108349,AG107717,ZONE104,RA243,Advisor
L2,Mrs.,1996/02/01,Female,Married,2019/07/30,INFORCED,ACTIVE,,Ampara,LA01002,AG105101,AG106543,ZONE105,RA236,Advisor
L2,Mrs.,1973/10/01,Female,Married,2019/08/19,TERMINATED,AUTOTERMINATED,2019/12/23,Bibile,LA01002,AG109013,AG104682,ZONE105,RA216,Advisor
L2,Mr.,1992/06/01,Male,Single,2019/08/26,TERMINATED,RESIGNED APPROVED,2019/12/10,Seeduwa,LA01001,AG107408,AG100997,ZONE106,RA204,Advisor
L2,Mr.,1993/11/01,Male,Married,2019/10/30,INFORCED,ACTIVE,,Colombo 15,LA01001,AG101833,AG105862,ZONE110,RA248,Advisor
L3,Mr.,1974/08/01,Male,Married,2019/12/04,TERMINATED,RESIGNED APPROVED,2020/07/14,Anuradhapura,LA01006,AG104667,AG105632,ZONE102,RA245,Team Leader
L2,Mr.,1968/11/01,Male,,2019/12/16,TERMINATED,RESIGNED UNAPPROVED,2020/05/29,Dehiwala,LA01001,AG103729,AG101209,ZONE104,RA283,Advisor
L2,Mr.,2000/08/01,Male,Single,2020/02/24,TERMINATED,RESIGNED APPROVED,2020/09/07,Homagama,LA01001,AG108005,AG101504,ZONE110,RA281,Advisor
L2,Mr.,1980/06/01,Male,Married,2020/05/28,INFORCED,ACTIVE,,Maharagama,LA01001,AG102094,AG102884,ZONE104,RA280,Advisor
L2,Ms.,1991/12/01,Female,Single,2020/06/26,SUSPENDED,SUSPENDED GENERAL,,Kalutara,LA01002,AG107284,AG101675,ZONE109,RA284,Advisor
L2,Mr.,2000/09/01,Male,Single,2020/07/26,TERMINATED,RESIGNED APPROVED,2020/08/20,Kalmunai,LA01004,AG107330,AG102677,ZONE107,RA242,Advisor
L2,Ms.,2000/07/01,Female,Single,2020/08/28,INFORCED,ACTIVE,,Ruwanwella,LA01001,AG107658,AG101448,ZONE103,RA267,Advisor
L2,Mr.,1991/10/01,Male,Married,2020/09/30,INFORCED,ACTIVE,,Nikaweratiya,LA01002,AG100861,AG107558,ZONE113,RA234,Advisor
L2,Ms.,1997/09/01,Female,Single,2020/11/23,TERMINATED,RESIGNED APPROVED,2021/01/22,Anuradhapura,LA01006,AG103322,AG103927,ZONE102,RA256,Advisor
L3,Mr.,1993/05/01,Male,Single,2020/12/30,INFORCED,ACTIVE,,Karandeniya,LA01002,AG107867,AG102839,ZONE111,RA230,Team Leader
L2,Mrs.,1981/05/01,Female,Married,2021/01/30,INFORCED,ACTIVE,,Yatiyana,LA01001,AG105859,AG105685,ZONE106,RA203,Advisor
L7,Mr.,1983/08/01,Male,,2021/02/01,INFORCED,ACTIVE,,Dehiwala,LA01001,AG103297,AG101697,ZONE110,RA295,Zonal Manager
L2,Ms.,1999/03/01,Female,Single,2021/03/22,INFORCED,ACTIVE,,Dambulla,LA01006,AG101391,AG102095,ZONE102,RA290,Advisor
L1,,,,,2018/12/03,INFORCED,ACTIVE,,Colombo 03,LB01001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB06001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB02001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB02001,,,,,
L2,Ms.,1998/02/01,Female,Single,2019/06/05,INFORCED,ACTIVE,,Gallellagama,LB01001,,,,,Advisor
L1,,,,,2021/03/17,INFORCED,ACTIVE,,Colombo 03,LC04001,,,,,
L1,,,,,2021/03/17,INFORCED,ACTIVE,,Colombo 03,LC04001,,,,,
L1,,,,,2019/03/19,INFORCED,ACTIVE,,Colombo 05,LC02001,,,,,
L1,Mr.,1988/12/01,Male,,2016/10/27,INFORCED,ACTIVE,,Narangoda,LA01001,,,,,
L1,Mrs.,1974/10/01,Female,,2014/11/18,INFORCED,ACTIVE,,Akkarayankulam,LA01004,,,,,
L1,Mrs.,1989/01/01,Female,,2018/05/06,INFORCED,ACTIVE,,Hendala,LA01001,,,,,
L1,,,,,2019/01/19,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,Mr.,,,,2020/11/23,INFORCED,ACTIVE,,Galnaawa,LA01001,,,,,
L1,Mr.,,,,2020/11/28,INFORCED,ACTIVE,,Piliyandala,LA01002,,,,,
L1,Ms.,,,,2020/12/17,INFORCED,ACTIVE,,Kandy,LA01001,,,,,
L2,Ms.,1992/08/01,Female,Single,2019/02/11,TERMINATED,RESIGNED APPROVED,2019/06/28,Matugama,LB07001,,,,,Advisor
L11,Mr.,,Male,,,INFORCED,,,,,,,,,National Manager
L5,Mr.,1968/04/01,Male,,1994/01/20,INFORCED,ACTIVE,,Kirindiwela,LA01001,AG103777,AG101697,ZONE106,RA229,Trainee Regional Sales Manager
L2,Mrs.,1960/09/01,Female,,2006/08/24,INFORCED,ACTIVE,,Akuressa,LA01002,AG101943,AG106297,ZONE111,RA278,Advisor
L2,Mr.,1943/11/01,Male,,2009/02/10,INFORCED,ACTIVE,,Panadura,LA01001,AG107619,AG108662,ZONE104,RA283,Advisor
L2,Mr.,1949/08/01,Male,,2009/09/11,TERMINATED,RESIGNED UNAPPROVED,2019/08/15,Katupota,LA01001,AG103539,AG101945,ZONE103,RA273,Advisor
L3,Mr.,1982/08/01,Male,,2009/09/28,INFORCED,ACTIVE,,Uridyawa,LA01002,AG107140,AG101697,ZONE113,RA232,Team Leader
L2,Mrs.,1953/11/01,Female,,2015/06/15,TERMINATED,RESIGNED APPROVED,2019/12/16,Trincomalee,LA01004,AG105160,AG105043,ZONE107,RA277,Advisor
L2,Ms.,1989/05/01,Female,,2015/10/16,TERMINATED,RESIGNED APPROVED,2019/10/15,Parakaduwa,LA01002,AG103104,AG105092,ZONE114,RA247,Advisor
L6,Mr.,1989/04/01,Male,,2015/08/26,TERMINATED,RESIGNED UNAPPROVED,2020/05/22,Kottegoda,LA01002,AG107722,AG101697,ZONE111,RA207,Regional Manager
L2,Mrs.,1989/06/01,Female,,2016/12/23,TERMINATED,AUTOTERMINATED,2019/05/16,Kamburupitiya,LA01002,AG106717,AG103584,ZONE111,RA217,Advisor
L2,Mr.,1992/06/01,Male,,2016/12/23,TERMINATED,RESIGNED APPROVED,2019/03/14,Mahawewa,LA01002,AG109159,AG107140,ZONE113,RA232,Advisor
L3,Mr.,1982/10/01,Male,,2011/06/27,INFORCED,ACTIVE,,Akuressa,LA01002,AG104975,AG106297,ZONE111,RA278,Team Leader
L3,Mr.,1986/07/01,Male,,2007/05/14,TERMINATED,RESIGNED APPROVED,2019/07/04,Kandy,LA01001,AG103514,AG101697,ZONE115,RA221,Team Leader
L2,Mr.,1984/11/01,Male,,2017/09/07,TERMINATED,RESIGNED APPROVED,2019/03/14,Colombo 10,LA01001,AG107299,AG102360,ZONE110,RA248,Advisor
L7,Mr.,1978/02/01,Male,,2008/01/12,TERMINATED,RESIGNED APPROVED,2019/09/11,Colombo 03,LA01001,AG104105,AG101697,ZONE106,RA286,Zonal Manager
L2,Mrs.,1984/01/01,Female,,2017/11/07,TERMINATED,AUTOTERMINATED,2018/10/31,Colombo 03,LA01002,AG106852,AG104487,ZONE111,RA266,Advisor
L2,Mrs.,1982/09/01,Female,,2018/03/02,TERMINATED,TERMINATED BY SFA,2019/05/16,Colombo 03,LA01002,AG107157,AG100499,ZONE111,RA228,Advisor
L2,Mr.,1989/10/01,Male,,2018/04/09,TERMINATED,RESIGNED APPROVED,2018/11/15,Colombo 03,LA01002,AG104821,AG106128,ZONE114,RA269,Advisor
L2,Mr.,1966/04/01,Male,,2018/04/26,TERMINATED,TERMINATED BY SFA,2019/07/02,Colombo 03,LA01002,AG102178,AG105092,ZONE114,RA247,Advisor
L2,Mr.,1976/04/01,Male,,2018/05/28,TERMINATED,TERMINATED BY SFA,2019/06/14,Colombo 03,LA01001,AG101570,AG102489,ZONE106,RA224,Advisor
L2,Mr.,1998/08/01,Male,,2018/07/24,TERMINATED,AUTOTERMINATED,2019/03/31,Colombo 03,LA01001,AG107980,AG107825,ZONE115,RA222,Advisor
L2,Mr.,1981/09/01,Male,Married,2018/08/22,INFORCED,ACTIVE,,Wattala,LA01001,AG108659,AG107050,ZONE110,RA248,Advisor
L2,Mrs.,1976/09/01,Female,Married,2018/08/23,INFORCED,ACTIVE,,Ahangama,LA01002,AG108704,AG100292,ZONE111,RA230,Advisor
L2,Mr.,1996/10/01,Male,Single,2018/10/30,TERMINATED,RESIGNED UNAPPROVED,2019/01/25,Vavuniya,LA01004,AG106236,AG102756,ZONE101,RA253,Advisor
L2,Mrs.,1987/08/01,Female,Married,2019/01/22,TERMINATED,RESIGNED UNAPPROVED,2020/09/07,Matugama,LA01002,AG101520,AG101808,ZONE109,RA285,Advisor
L2,Mrs.,1985/10/01,Female,Married,2019/01/30,TERMINATED,AUTOTERMINATED,2019/07/19,Galaha,LA01001,AG106768,AG106431,ZONE115,RA255,Advisor
L2,Mrs.,1956/03/01,Female,,2019/02/12,TERMINATED,AUTOTERMINATED,2019/07/19,Elpitiya,LA01002,AG108338,AG108669,ZONE111,RA240,Advisor
L2,Mr.,1995/08/01,Male,Single,2019/02/14,INFORCED,ACTIVE,,Kurunegala,LA01001,AG106994,AG107431,ZONE103,RA219,Advisor
L2,Mr.,1997/10/01,Male,Single,2019/03/21,TERMINATED,RESIGNED UNAPPROVED,2020/09/24,Gampaha,LA01001,AG104167,AG100153,ZONE104,RA243,Advisor
L2,Ms.,1988/07/01,Female,Single,2019/03/26,INFORCED,ACTIVE,,Matara,LA01002,AG105979,AG107711,ZONE111,RA207,Advisor
L2,Ms.,1998/07/01,Female,,2019/04/17,TERMINATED,AUTOTERMINATED,2019/10/21,Udubaddawa,LA01002,AG103818,AG101697,ZONE113,RA232,Advisor
L2,Mrs.,1988/09/01,Female,Widow,2019/04/24,TERMINATED,AUTOTERMINATED,2019/07/08,Hanwella,LA01002,AG107556,AG102614,ZONE114,RA259,Advisor
L2,Mrs.,1985/09/01,Female,Married,2019/08/05,TERMINATED,RESIGNED UNAPPROVED,2020/08/19,Agbopura,LA01006,AG108287,AG103524,ZONE102,RA214,Advisor
L2,Mr.,1999/03/01,Male,Single,2019/08/28,TERMINATED,RESIGNED UNAPPROVED,2019/11/27,Kiriwattuduwa,LA01002,AG108327,AG106683,ZONE114,RA247,Advisor
L2,Ms.,2001/01/01,Female,Single,2020/01/06,TERMINATED,AUTOTERMINATED,2020/10/13,Radawana,LA01001,AG106617,AG102730,ZONE106,RA286,Advisor
L2,Mrs.,1965/12/01,Female,Married,2020/02/26,INFORCED,ACTIVE,,Athurugiriya,LA01002,AG103331,AG103177,ZONE114,RA259,Advisor
L2,Mrs.,1970/09/01,Female,Married,2020/03/06,INFORCED,ACTIVE,,Moratuwa,LA01001,AG105319,AG108584,ZONE110,RA248,Advisor
L3,Mr.,1989/11/01,Male,Single,2020/05/03,TERMINATED,AUTOTERMINATED,2020/12/31,Ragama,LA01001,AG103530,AG106186,ZONE106,RA224,Team Leader
L2,Mr.,1997/03/01,Male,Single,2020/05/05,SUSPENDED,SUSPENDED GENERAL,,Maho,LA01002,AG104653,AG108493,ZONE113,RA291,Advisor
L2,Mrs.,1961/11/01,Female,Married,2020/06/29,INFORCED,ACTIVE,,Makola,LA01001,AG109056,AG100153,ZONE104,RA243,Advisor
L3,Mr.,1995/07/01,Male,Single,2020/09/07,TERMINATED,RESIGNED UNAPPROVED,2021/02/23,Matara,LA01002,AG101115,AG103584,ZONE111,RA217,Team Leader
L2,Mr.,1970/10/01,Male,Married,2020/11/20,INFORCED,ACTIVE,,Matugama,LA01002,AG107737,AG100227,ZONE109,RA285,Advisor
L2,Mrs.,1995/05/01,Female,Married,2020/12/08,INFORCED,ACTIVE,,Dehiwala,LA01001,AG106711,AG107006,ZONE110,RA225,Advisor
L2,Mr.,1983/10/01,Male,Married,2021/03/05,INFORCED,ACTIVE,,Kurunegala,LA01001,AG100886,AG103705,ZONE103,RA273,Advisor
L1,,,,,2001/12/14,TERMINATED,TERMINATED BY SFA,2020/08/20,Colombo 03,LA01001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB01001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB01001,,,,,
L1,,,,,2018/11/02,INFORCED,ACTIVE,,Colombo 07,LC01001,,,,,
L2,Ms.,1990/11/01,Female,,2013/02/03,TERMINATED,RESIGNED APPROVED,2019/11/21,Kuruwita,LB01001,,,,,Advisor
L3,Mr.,1991/04/01,Male,,2016/07/18,INFORCED,ACTIVE,,Allaipiddi,LB01001,,,,,Team Leader
L2,Ms.,2018/08/01,Female,Single,2018/11/26,TERMINATED,RESIGNED APPROVED,2019/10/31,Galle,LB01001,,,,,Advisor
L1,,,,,2021/03/17,INFORCED,ACTIVE,,Colombo 03,LC04001,,,,,
L1,,,,,2019/03/19,INFORCED,ACTIVE,,Colombo 05,LC02001,,,,,
L1,,,,,2019/03/19,INFORCED,ACTIVE,,Colombo 05,LC02001,,,,,
L1,Mr.,1999/01/01,Male,,1990/11/27,INFORCED,ACTIVE,,Colombo 11,LC01001,,,,,
L1,Mr.,1986/05/01,Male,,2015/03/09,INFORCED,ACTIVE,,Colombo 03,LA01004,,,,,
L1,Mr.,1992/04/01,Male,,2015/12/29,INFORCED,ACTIVE,,Colombo 03,LA01002,,,,,
L1,,,,,2019/01/19,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,Mrs.,,,,2020/11/17,INFORCED,ACTIVE,,Pasyala,LA01001,,,,,
L2,Mr.,1983/02/01,Male,,2018/03/07,TERMINATED,RESIGNED APPROVED,2018/10/25,Bentota,LB07001,,,,,Advisor
L11,Miss.,,Female,,,INFORCED,,,,,,,,,National Manager
L2,Mr.,1964/01/01,Male,,2000/11/27,INFORCED,ACTIVE,,Opatha,LA01001,AG107313,AG108449,ZONE106,RA224,Advisor
L2,Mr.,1982/05/01,Male,,2001/07/23,INFORCED,ACTIVE,,Kaduwela,LA01001,AG102539,AG107963,ZONE104,RA263,Advisor
L2,Mrs.,1964/12/01,Female,,2010/11/12,INFORCED,ACTIVE,,Galigamuwa,LA01001,AG101434,AG104235,ZONE106,RA211,Advisor
L2,Mr.,1968/11/01,Male,,2016/10/20,TERMINATED,AUTOTERMINATED,2019/03/31,Polonnaruwa,LA01006,AG101975,AG100412,ZONE102,RA271,Advisor
L6,Mr.,1971/01/01,Male,,1997/07/22,INFORCED,ACTIVE,,Parakaduwa,LA01002,AG104896,AG101697,ZONE114,RA269,Regional Manager
L2,Mrs.,1983/03/01,Female,,2017/09/25,TERMINATED,RESIGNED UNAPPROVED,2020/06/09,Urugamuwa,LA01002,AG108311,AG107711,ZONE111,RA207,Advisor
L2,Mr.,1993/09/01,Male,,2018/03/19,TERMINATED,AUTOTERMINATED,2019/03/31,Colombo 03,LA01001,AG105819,AG101697,ZONE104,RA243,Advisor
L2,Mr.,1983/02/01,Male,,2018/03/23,TERMINATED,TERMINATED BY SFA,2018/11/30,Colombo 03,LA01001,AG100651,AG102884,ZONE104,RA280,Advisor
L2,Mrs.,1977/04/01,Female,,2018/03/27,TERMINATED,AUTOTERMINATED,2019/01/22,Colombo 03,LA01002,AG100752,AG105545,ZONE111,RA207,Advisor
L3,Mr.,1974/03/01,Male,,2018/07/25,SUSPENDED,SUSPENDED GENERAL,,Colombo 03,LA01002,AG108061,AG101697,ZONE105,RA220,Team Leader
L2,Mr.,1998/05/01,Male,Single,2019/03/08,INFORCED,ACTIVE,,Gampola,LA01001,AG102256,AG105324,ZONE115,RA255,Advisor
L3,Mr.,1991/10/01,Male,Married,2019/08/15,INFORCED,ACTIVE,,Anuradhapura,LA01006,AG109118,AG101697,ZONE102,RA256,Team Leader
L2,Ms.,1999/12/01,Female,Single,2019/10/25,TERMINATED,RESIGNED UNAPPROVED,2019/11/29,Alampil,LA01004,AG104007,AG107702,ZONE101,RA251,Advisor
L2,Mr.,1997/05/01,Male,Single,2019/11/13,TERMINATED,AUTOTERMINATED,2020/12/31,Galgamuwa,LA01001,AG103221,AG107431,ZONE103,RA219,Advisor
L2,Mrs.,1997/03/01,Female,,2019/11/14,TERMINATED,RESIGNED APPROVED,2020/09/10,Seeppukulama,LA01006,AG106945,AG101407,ZONE102,RA256,Advisor
L2,Mr.,1968/03/01,Male,Married,2020/06/29,INFORCED,ACTIVE,,Matara,LA01002,AG105631,AG107351,ZONE111,RA207,Advisor
L2,Ms.,1996/02/01,Female,Single,2020/07/08,INFORCED,ACTIVE,,Homagama,LA01001,AG107309,AG101919,ZONE110,RA225,Advisor
L2,Mrs.,1972/01/01,Female,Married,2021/01/27,INFORCED,ACTIVE,,Mirigama,LA01001,AG108121,AG104235,ZONE106,RA211,Advisor
L2,Ms.,1999/05/01,Female,Single,2021/02/10,INFORCED,ACTIVE,,Mulleriyawa,LA01001,AG103365,AG100118,ZONE110,RA246,Advisor
L2,Mr.,1998/09/01,Male,Single,2021/02/28,INFORCED,ACTIVE,,Kahawatta,LA01002,AG106076,AG106567,ZONE114,RA269,Advisor
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB05001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB01001,,,,,
L1,,,,,2021/03/09,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,,,,,2021/03/09,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,,,,,2021/03/09,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,,,,,2001/12/14,INFORCED,ACTIVE,,Colombo 03,LB04001,,,,,
L2,Ms.,1989/02/01,Female,Single,2020/08/17,INFORCED,ACTIVE,,Mulleriyawa,LB01001,,,,,Advisor
L1,,,,,2019/03/19,INFORCED,ACTIVE,,Colombo 05,LC02001,,,,,
L1,Mrs.,1989/09/01,Female,,2015/10/28,INFORCED,ACTIVE,,Gelioya,LA01001,,,,,
L1,,,,,2019/01/19,INFORCED,ACTIVE,,Colombo 03,LB03001,,,,,
L1,Mrs.,1981/03/01,Female,,2020/11/11,INFORCED,ACTIVE,,"MEEKANUWA,AMPITIYA",LA01001,,,,,
L1,Mrs.,1983/02/01,Female,,2020/11/13,TERMINATED,AUTOTERMINATED,2021/01/31,Embilipitiya,LA01002,,,,,
L1,Ms.,,,,2020/11/16,INFORCED,ACTIVE,,KOBEYGANE,LA01002,,,,,
L1,Mr.,,,,2020/11/21,TERMINATED,AUTOTERMINATED,2020/12/10,Tissamaharama,LA01002,,,,,
L1,Ms.,,,,2020/11/30,TERMINATED,TERMINATED BY SFA,2021/01/21,ELPITIYA,LA01002,,,,,
L1,Mr.,,,,2021/01/28,TERMINATED,TERMINATED BY SFA,2021/03/22,Badulla,LA01002,,,,,
L7,Miss.,,Female,,,INFORCED,,,,LA01006,,,,,Zonal Manager
L8,Miss.,,Female,,,INFORCED,,,,LA01001,,,,,Cluster Manager
L2,Mrs.,1963/10/01,Female,,2009/04/02,TERMINATED,AUTOTERMINATED,2019/07/25,Horana,LA01002,AG102822,AG101697,ZONE109,RA249,Advisor
L6,Mr.,1983/01/01,Male,,2010/09/09,INFORCED,ACTIVE,,Kurunegala,LA01001,AG100233,AG101697,ZONE103,RA239,Regional Manager
L2,Mrs.,1965/05/01,Female,,2010/09/27,INFORCED,ACTIVE,,Panadura,LA01002,AG108467,AG103114,ZONE109,RA254,Advisor
L2,Ms.,1967/07/01,Female,,2015/04/28,TERMINATED,AUTOTERMINATED,2019/07/25,Ambalangoda,LA01002,AG102205,AG108828,ZONE111,RA240,Advisor
L2,Mr.,1977/09/01,Male,,2012/09/14,TERMINATED,RESIGNED UNAPPROVED,2020/09/23,Dankotuwa,LA01001,AG100949,AG108767,ZONE106,RA203,Advisor
L2,Mr.,1958/11/01,Male,,2016/01/19,TERMINATED,AUTOTERMINATED,2019/10/15,Imbulgoda,LA01001,AG102223,AG101834,ZONE106,RA224,Advisor
L2,Mrs.,1977/11/01,Female,,2016/02/18,INFORCED,ACTIVE,,Polonnaruwa,LA01006,AG107437,AG106538,ZONE102,RA271,Advisor
L2,Mr.,1996/02/01,Male,,2016/03/28,TERMINATED,RESIGNED APPROVED,2019/06/01,Moratuwa,LA01001,AG105610,AG108832,ZONE108,RA276,Advisor
L2,Ms.,1981/11/01,Female,,2016/04/29,TERMINATED,RESIGNED UNAPPROVED,2020/09/25,Piliyandala,LA01002,AG100947,AG100845,ZONE114,RA257,Advisor
L2,Mrs.,1990/08/01,Female,,2017/06/05,TERMINATED,RESIGNED UNAPPROVED,2018/10/18,Matara,LA01002,AG104764,AG101378,ZONE111,RA207,Advisor
L3,Mr.,1985/12/01,Male,,2017/02/11,TERMINATED,RESIGNED APPROVED,2019/09/09,Monnekulama,LA01001,AG108122,AG101697,ZONE103,RA239,Team Leader
L2,Mr.,1984/09/01,Male,,2017/10/06,TERMINATED,RESIGNED UNAPPROVED,2019/03/21,Colombo 03,LA01001,AG107631,AG102884,ZONE104,RA280,Advisor
L2,Mr.,1957/11/01,Male,,2018/03/02,TERMINATED,AUTOTERMINATED,2019/11/25,Colombo 03,LA01001,AG101902,AG102583,ZONE103,RA212,Advisor
L2,Mrs.,1971/05/01,Female,,2013/03/28,INFORCED,ACTIVE,,Colombo 03,LA01001,AG107251,AG101938,ZONE110,RA237,Advisor
L2,Mrs.,1987/11/01,Female,,2018/04/26,TERMINATED,AUTOTERMINATED,2019/07/19,Colombo 03,LA01002,AG100016,AG100933,ZONE109,RA227,Advisor
L2,Ms.,1979/01/01,Female,,2003/11/28,TERMINATED,TERMINATED BY SFA,2019/05/31,Colombo 03,LA01001,AG104723,AG101697,ZONE104,RA283,Advisor
L2,Mr.,1958/11/01,Male,,2018/06/15,TERMINATED,AUTOTERMINATED,2019/07/19,Colombo 03,LA01001,AG100165,AG101834,ZONE106,RA224,Advisor
L2,Mrs.,1988/08/01,Female,,2018/06/20,TERMINATED,AUTOTERMINATED,2019/03/31,Colombo 03,LA01002,AG106412,AG105638,ZONE105,RA236,Advisor
L2,Mr.,1984/01/01,Male,Married,2018/08/28,TERMINATED,AUTOTERMINATED,2019/03/31,Kegalle,LA01001,AG104946,AG101697,ZONE103,RA267,Advisor
